,Ativo,Tipo de opcao,Vencimento,DU,DC,Delta,Vol,Data
6380,IBOV11,C,20171213,277,404,99,27.23009334149539,20161104
6381,IBOV11,V,20171213,277,404,-1,29.543378951493672,20161104
6382,IBOV11,V,20171213,277,404,-10,26.180518127221152,20161104
6383,IBOV11,V,20171213,277,404,-25,23.988090826933327,20161104
6384,IBOV11,V,20171213,277,404,-37,23.220865565981512,20161104
6385,IBOV11,V,20171213,277,404,-50,22.72164648562467,20161104
6386,IBOV11,V,20171213,277,404,-63,22.40598892308299,20161104
6387,IBOV11,V,20171213,277,404,-75,22.24618289506907,20161104
6388,IBOV11,V,20171213,277,404,-90,22.43709219023004,20161104
6389,IBOV11,V,20171213,277,404,-99,25.55072990799091,20161104
6390,IBOV11,C,20180214,318,467,1,23.482267902581953,20161104
6391,IBOV11,C,20180214,318,467,10,20.63438087403484,20161104
6392,IBOV11,C,20180214,318,467,25,20.465007381008032,20161104
6393,IBOV11,C,20180214,318,467,37,20.61474771888243,20161104
6394,IBOV11,C,20180214,318,467,50,20.907892234426978,20161104
6395,IBOV11,C,20180214,318,467,63,21.37042242624376,20161104
6396,IBOV11,C,20180214,318,467,75,22.080533085463692,20161104
6397,IBOV11,C,20180214,318,467,90,24.106017358826648,20161104
6398,IBOV11,C,20180214,318,467,99,27.18561917106855,20161104
6399,IBOV11,V,20180214,318,467,-1,29.48135344922776,20161104
6400,IBOV11,V,20180214,318,467,-10,26.04778070133762,20161104
6401,IBOV11,V,20180214,318,467,-25,23.90321002241762,20161104
6402,IBOV11,V,20180214,318,467,-37,23.15943096760748,20161104
6403,IBOV11,V,20180214,318,467,-50,22.67803491731685,20161104
6404,IBOV11,V,20180214,318,467,-63,22.377374814459472,20161104
6405,IBOV11,V,20180214,318,467,-75,22.232403428806723,20161104
6406,IBOV11,V,20180214,318,467,-90,22.457257039895925,20161104
6407,IBOV11,V,20180214,318,467,-99,25.655538440332734,20161104
6408,IBOV11,C,20180418,362,530,1,23.576134021277536,20161104
6409,IBOV11,C,20180418,362,530,10,20.655007859895704,20161104
6410,IBOV11,C,20180418,362,530,25,20.456853295909237,20161104
6411,IBOV11,C,20180418,362,530,37,20.594007896506817,20161104
6412,IBOV11,C,20180418,362,530,50,20.874418779676496,20161104
6413,IBOV11,C,20180418,362,530,63,21.321807162321424,20161104
6414,IBOV11,C,20180418,362,530,75,22.011999848600684,20161104
6415,IBOV11,C,20180418,362,530,90,23.997175160620827,20161104
6416,IBOV11,C,20180418,362,530,99,27.13838685434895,20161104
6417,IBOV11,V,20180418,362,530,-1,29.41735166750732,20161104
6418,IBOV11,V,20180418,362,530,-10,25.91661289530748,20161104
6419,IBOV11,V,20180418,362,530,-25,23.82038367191854,20161104
6420,IBOV11,V,20180418,362,530,-37,23.09977305078064,20161104
6421,IBOV11,V,20180418,362,530,-50,22.63605363552416,20161104
6422,IBOV11,V,20180418,362,530,-63,22.350401874737152,20161104
6423,IBOV11,V,20180418,362,530,-75,22.220458604751915,20161104
6424,IBOV11,V,20180418,362,530,-90,22.480275360903764,20161104
6425,IBOV11,V,20180418,362,530,-99,25.76054122720962,20161104
6426,IBOV11,C,20180613,400,586,1,23.65204705783982,20161104
6427,IBOV11,C,20180613,400,586,10,20.672907242696965,20161104
6428,IBOV11,C,20180613,400,586,25,20.450772516815046,20161104
6429,IBOV11,C,20180613,400,586,37,20.577580872150065,20161104
6430,IBOV11,C,20180613,400,586,50,20.84762749678703,20161104
6431,IBOV11,C,20180613,400,586,63,21.282779878129087,20161104
6432,IBOV11,C,20180613,400,586,75,21.95692361639886,20161104
6433,IBOV11,C,20180613,400,586,90,23.908968408541114,20161104
6434,IBOV11,C,20180613,400,586,99,27.09815591515509,20161104
6435,IBOV11,V,20180613,400,586,-1,29.363871617824774,20161104
6436,IBOV11,V,20180613,400,586,-10,25.811210806550662,20161104
6437,IBOV11,V,20180613,400,586,-25,23.75457412929791,20161104
6438,IBOV11,V,20180613,400,586,-37,23.052601644494647,20161104
6439,IBOV11,V,20180613,400,586,-50,22.603155879896807,20161104
6440,IBOV11,V,20180613,400,586,-63,22.329726737025343,20161104
6441,IBOV11,V,20180613,400,586,-75,22.212160212056922,20161104
6442,IBOV11,V,20180613,400,586,-90,22.50119651656861,20161104
6443,IBOV11,V,20180613,400,586,-99,25.845817057124812,20161104
6363,IBOV11,C,20161116,6,9,1,21.90016853411616,20161107
6364,IBOV11,C,20161116,6,9,10,25.323921476954087,20161107
6365,IBOV11,C,20161116,6,9,25,27.664372926730085,20161107
6366,IBOV11,C,20161116,6,9,37,29.117789210966954,20161107
6367,IBOV11,C,20161116,6,9,50,30.626007796235594,20161107
6368,IBOV11,C,20161116,6,9,63,32.24124338081725,20161107
6369,IBOV11,C,20161116,6,9,75,34.030510325727555,20161107
6370,IBOV11,C,20161116,6,9,90,37.536549950510505,20161107
6371,IBOV11,C,20161116,6,9,99,44.754418679796885,20161107
6372,IBOV11,V,20161116,6,9,-1,43.555975208212566,20161107
6373,IBOV11,V,20161116,6,9,-10,37.372230950351096,20161107
6374,IBOV11,V,20161116,6,9,-25,34.300775423872736,20161107
6375,IBOV11,V,20161116,6,9,-37,32.713867826086734,20161107
6376,IBOV11,V,20161116,6,9,-50,31.269097069663502,20161107
6377,IBOV11,V,20161116,6,9,-63,29.908932740667826,20161107
6378,IBOV11,V,20161116,6,9,-75,28.58740874735456,20161107
6379,IBOV11,V,20161116,6,9,-90,26.435410229029173,20161107
6380,IBOV11,V,20161116,6,9,-99,23.22800417586285,20161107
6381,IBOV11,C,20161214,26,37,1,21.46986992984341,20161107
6382,IBOV11,C,20161214,26,37,10,20.851492006979424,20161107
6383,IBOV11,C,20161214,26,37,25,21.146175966114875,20161107
6384,IBOV11,C,20161214,26,37,37,21.5249271939242,20161107
6385,IBOV11,C,20161214,26,37,50,22.042064207939333,20161107
6386,IBOV11,C,20161214,26,37,63,22.71261713922464,20161107
6387,IBOV11,C,20161214,26,37,75,23.57383158673865,20161107
6388,IBOV11,C,20161214,26,37,90,25.554718313284127,20161107
6389,IBOV11,C,20161214,26,37,99,30.549838620881854,20161107
6390,IBOV11,V,20161214,26,37,-1,33.25343990787082,20161107
6391,IBOV11,V,20161214,26,37,-10,26.933802787705694,20161107
6392,IBOV11,V,20161214,26,37,-25,24.39070916879264,20161107
6393,IBOV11,V,20161214,26,37,-37,23.260344436049014,20161107
6394,IBOV11,V,20161214,26,37,-50,22.355955798586212,20161107
6395,IBOV11,V,20161214,26,37,-63,21.627437596157733,20161107
6396,IBOV11,V,20161214,26,37,-75,21.05050065388475,20161107
6397,IBOV11,V,20161214,26,37,-90,20.44578460659275,20161107
6398,IBOV11,V,20161214,26,37,-99,20.624084854599804,20161107
6399,IBOV11,C,20170118,51,72,1,21.956170905032202,20161107
6400,IBOV11,C,20170118,51,72,10,19.901158805612727,20161107
6401,IBOV11,C,20170118,51,72,25,19.966857203221807,20161107
6402,IBOV11,C,20170118,51,72,37,20.221219213235603,20161107
6403,IBOV11,C,20170118,51,72,50,20.622031566053927,20161107
6404,IBOV11,C,20170118,51,72,63,21.214164381854058,20161107
6405,IBOV11,C,20170118,51,72,75,22.092872676439587,20161107
6406,IBOV11,C,20170118,51,72,90,24.38342291192385,20161107
6407,IBOV11,C,20170118,51,72,99,26.700725554255765,20161107
6408,IBOV11,V,20170118,51,72,-1,28.38338969624602,20161107
6409,IBOV11,V,20170118,51,72,-10,25.88632799437619,20161107
6410,IBOV11,V,20170118,51,72,-25,23.462581560597755,20161107
6411,IBOV11,V,20170118,51,72,-37,22.536787139324588,20161107
6412,IBOV11,V,20170118,51,72,-50,21.913653966876154,20161107
6413,IBOV11,V,20170118,51,72,-63,21.492612725924115,20161107
6414,IBOV11,V,20170118,51,72,-75,21.226779614189585,20161107
6415,IBOV11,V,20170118,51,72,-90,21.166028519146497,20161107
6416,IBOV11,V,20170118,51,72,-99,23.38250371336472,20161107
6417,IBOV11,C,20170215,71,100,1,21.53010975162033,20161107
6418,IBOV11,C,20170215,71,100,10,19.45300532660445,20161107
6419,IBOV11,C,20170215,71,100,25,19.496914677724487,20161107
6420,IBOV11,C,20170215,71,100,37,19.73513814571627,20161107
6421,IBOV11,C,20170215,71,100,50,20.11531935124368,20161107
6422,IBOV11,C,20170215,71,100,63,20.679458042468468,20161107
6423,IBOV11,C,20170215,71,100,75,21.518996690538188,20161107
6424,IBOV11,C,20170215,71,100,90,23.730112050034233,20161107
6425,IBOV11,C,20170215,71,100,99,26.06670419336297,20161107
6426,IBOV11,V,20170215,71,100,-1,28.10781951266109,20161107
6427,IBOV11,V,20170215,71,100,-10,25.54127986659297,20161107
6428,IBOV11,V,20170215,71,100,-25,23.17360249478952,20161107
6429,IBOV11,V,20170215,71,100,-37,22.279934502876134,20161107
6430,IBOV11,V,20170215,71,100,-50,21.68044811402069,20161107
6431,IBOV11,V,20170215,71,100,-63,21.277564121046453,20161107
6432,IBOV11,V,20170215,71,100,-75,21.02715472527052,20161107
6433,IBOV11,V,20170215,71,100,-90,20.992932815133823,20161107
6434,IBOV11,V,20170215,71,100,-99,23.27830664464273,20161107
6435,IBOV11,C,20170412,109,156,1,21.56276992638596,20161107
6436,IBOV11,C,20170412,109,156,10,19.374719527052502,20161107
6437,IBOV11,C,20170412,109,156,25,19.38226121382456,20161107
6438,IBOV11,C,20170412,109,156,37,19.601332284828366,20161107
6439,IBOV11,C,20170412,109,156,50,19.95991349705854,20161107
6440,IBOV11,C,20170412,109,156,63,20.496567392401637,20161107
6441,IBOV11,C,20170412,109,156,75,21.299294993259537,20161107
6442,IBOV11,C,20170412,109,156,90,23.449979332399376,20161107
6443,IBOV11,C,20170412,109,156,99,25.897908589395236,20161107
6444,IBOV11,V,20170412,109,156,-1,28.804046362347442,20161107
6445,IBOV11,V,20170412,109,156,-10,25.99942649212608,20161107
6446,IBOV11,V,20170412,109,156,-25,23.639588327932877,20161107
6447,IBOV11,V,20170412,109,156,-37,22.767326885586964,20161107
6448,IBOV11,V,20170412,109,156,-50,22.18603787125176,20161107
6449,IBOV11,V,20170412,109,156,-63,21.799829291903734,20161107
6450,IBOV11,V,20170412,109,156,-75,21.567934781051008,20161107
6451,IBOV11,V,20170412,109,156,-90,21.5842045574027,20161107
6452,IBOV11,V,20170412,109,156,-99,24.100973851745948,20161107
6453,IBOV11,C,20170614,151,219,1,21.697036952537022,20161107
6454,IBOV11,C,20170614,151,219,10,19.39568975882803,20161107
6455,IBOV11,C,20170614,151,219,25,19.36844749202828,20161107
6456,IBOV11,C,20170614,151,219,37,19.570680146482715,20161107
6457,IBOV11,C,20170614,151,219,50,19.911064798915397,20161107
6458,IBOV11,C,20170614,151,219,63,20.425124757493904,20161107
6459,IBOV11,C,20170614,151,219,75,21.197921238581337,20161107
6460,IBOV11,C,20170614,151,219,90,23.299796344035716,20161107
6461,IBOV11,C,20170614,151,219,99,25.858239692752253,20161107
6462,IBOV11,V,20170614,151,219,-1,28.722076068224865,20161107
6463,IBOV11,V,20170614,151,219,-10,25.78870849130908,20161107
6464,IBOV11,V,20170614,151,219,-25,23.49313734510361,20161107
6465,IBOV11,V,20170614,151,219,-37,22.65806920118849,20161107
6466,IBOV11,V,20170614,151,219,-50,22.10476930496952,20161107
6467,IBOV11,V,20170614,151,219,-63,21.741151687365356,20161107
6468,IBOV11,V,20170614,151,219,-75,21.53024103457937,20161107
6469,IBOV11,V,20170614,151,219,-90,21.590091135440158,20161107
6470,IBOV11,V,20170614,151,219,-99,24.24268243164988,20161107
6471,IBOV11,C,20170816,195,282,1,21.81502987950808,20161107
6472,IBOV11,C,20170816,195,282,10,19.412633583103496,20161107
6473,IBOV11,C,20170816,195,282,25,19.353070277203688,20161107
6474,IBOV11,C,20170816,195,282,37,19.539972338608507,20161107
6475,IBOV11,C,20170816,195,282,50,19.863991553609672,20161107
6476,IBOV11,C,20170816,195,282,63,20.35787912362139,20161107
6477,IBOV11,C,20170816,195,282,75,21.10392640299324,20161107
6478,IBOV11,C,20170816,195,282,90,23.15934130412643,20161107
6479,IBOV11,C,20170816,195,282,99,25.812889918743178,20161107
6480,IBOV11,V,20170816,195,282,-1,28.645883539866208,20161107
6481,IBOV11,V,20170816,195,282,-10,25.601974520650398,20161107
6482,IBOV11,V,20170816,195,282,-25,23.366408090842018,20161107
6483,IBOV11,V,20170816,195,282,-37,22.56419917501262,20161107
6484,IBOV11,V,20170816,195,282,-50,22.035650788347997,20161107
6485,IBOV11,V,20170816,195,282,-63,21.692212948873934,20161107
6486,IBOV11,V,20170816,195,282,-75,21.500356308115443,20161107
6487,IBOV11,V,20170816,195,282,-90,21.600865233303924,20161107
6488,IBOV11,V,20170816,195,282,-99,24.37455545587,20161107
6489,IBOV11,C,20171018,238,345,1,21.916583452257328,20161107
6490,IBOV11,C,20171018,238,345,10,19.427582396342395,20161107
6491,IBOV11,C,20171018,238,345,25,19.33914399981627,20161107
6492,IBOV11,C,20171018,238,345,37,19.512611311312007,20161107
6493,IBOV11,C,20171018,238,345,50,19.822460349568644,20161107
6494,IBOV11,C,20171018,238,345,63,20.299012135528763,20161107
6495,IBOV11,C,20171018,238,345,75,21.022078780042648,20161107
6496,IBOV11,C,20171018,238,345,90,23.035673728227266,20161107
6497,IBOV11,C,20171018,238,345,99,25.76829652738524,20161107
6498,IBOV11,V,20171018,238,345,-1,28.57757355435751,20161107
6499,IBOV11,V,20171018,238,345,-10,25.442244160403792,20161107
6500,IBOV11,V,20171018,238,345,-25,23.260100788465934,20161107
6501,IBOV11,V,20171018,238,345,-37,22.48593394049749,20161107
6502,IBOV11,V,20171018,238,345,-50,21.97854860070948,20161107
6503,IBOV11,V,20171018,238,345,-63,21.652532549051102,20161107
6504,IBOV11,V,20171018,238,345,-75,21.47737371773473,20161107
6505,IBOV11,V,20171018,238,345,-90,21.61436083057197,20161107
6506,IBOV11,V,20171018,238,345,-99,24.491443785227602,20161107
6507,IBOV11,C,20171213,276,401,1,21.99834026105237,20161107
6508,IBOV11,C,20171213,276,401,10,19.440423220368086,20161107
6509,IBOV11,C,20171213,276,401,25,19.328084635046483,20161107
6510,IBOV11,C,20171213,276,401,37,19.490614791637928,20161107
6511,IBOV11,C,20171213,276,401,50,19.789049841380397,20161107
6512,IBOV11,C,20171213,276,401,63,20.251734102002963,20161107
6513,IBOV11,C,20171213,276,401,75,20.956439922738358,20161107
6514,IBOV11,C,20171213,276,401,90,22.93545352964429,20161107
6515,IBOV11,C,20171213,276,401,99,25.729472188395448,20161107
6516,IBOV11,V,20171213,276,401,-1,28.52084263082361,20161107
6517,IBOV11,V,20171213,276,401,-10,25.314981142910266,20161107
6518,IBOV11,V,20171213,276,401,-25,23.176709648414544,20161107
6519,IBOV11,V,20171213,276,401,-37,22.424856230372836,20161107
6520,IBOV11,V,20171213,276,401,-50,21.934351637664808,20161107
6521,IBOV11,V,20171213,276,401,-63,21.622354207174798,20161107
6522,IBOV11,V,20171213,276,401,-75,21.460803730315103,20161107
6523,IBOV11,V,20171213,276,401,-90,21.628101467140368,20161107
6524,IBOV11,V,20171213,276,401,-99,24.58697499678238,20161107
6525,IBOV11,C,20180214,317,464,1,22.080107608635448,20161107
6526,IBOV11,C,20180214,317,464,10,19.454300431270987,20161107
6527,IBOV11,C,20180214,317,464,25,19.317479881476892,20161107
6528,IBOV11,C,20180214,317,464,37,19.468971726322167,20161107
6529,IBOV11,C,20180214,317,464,50,19.756000995371704,20161107
6530,IBOV11,C,20180214,317,464,63,20.204919652151148,20161107
6531,IBOV11,C,20180214,317,464,75,20.89142797893146,20161107
6532,IBOV11,C,20180214,317,464,90,22.83521114648467,20161107
6533,IBOV11,C,20180214,317,464,99,25.688447438878946,20161107
6534,IBOV11,V,20180214,317,464,-1,28.46258020319511,20161107
6535,IBOV11,V,20180214,317,464,-10,25.18917494173366,20161107
6536,IBOV11,V,20180214,317,464,-25,23.09536185939579,20161107
6537,IBOV11,V,20180214,317,464,-37,22.36556098190705,20161107
6538,IBOV11,V,20180214,317,464,-50,21.89178552711383,20161107
6539,IBOV11,V,20180214,317,464,-63,21.593794134796557,20161107
6540,IBOV11,V,20180214,317,464,-75,21.44600058532888,20161107
6541,IBOV11,V,20180214,317,464,-90,21.64446119842978,20161107
6542,IBOV11,V,20180214,317,464,-99,24.68337925922243,20161107
6543,IBOV11,C,20180418,361,527,1,22.16182770993328,20161107
6544,IBOV11,C,20180418,361,527,10,19.46944159076364,20161107
6545,IBOV11,C,20180418,361,527,25,19.307539840355297,20161107
6546,IBOV11,C,20180418,361,527,37,19.44788968342776,20161107
6547,IBOV11,C,20180418,361,527,50,19.72352205888561,20161107
6548,IBOV11,C,20180418,361,527,63,20.15878331769272,20161107
6549,IBOV11,C,20180418,361,527,75,20.827271987218406,20161107
6550,IBOV11,C,20180418,361,527,90,22.73529768510344,20161107
6551,IBOV11,C,20180418,361,527,99,25.645469277224034,20161107
6552,IBOV11,V,20180418,361,527,-1,28.402795598085515,20161107
6553,IBOV11,V,20180418,361,527,-10,25.064969834165826,20161107
6554,IBOV11,V,20180418,361,527,-25,23.016078768605453,20161107
6555,IBOV11,V,20180418,361,527,-37,22.308062761694607,20161107
6556,IBOV11,V,20180418,361,527,-50,21.85086814818533,20161107
6557,IBOV11,V,20180418,361,527,-63,21.56687808483184,20161107
6558,IBOV11,V,20180418,361,527,-75,21.432999869903146,20161107
6559,IBOV11,V,20180418,361,527,-90,21.663507239518374,20161107
